,order_id,user_id,order_number,orders_day_of_week,order_hour_of_day,days_from_last_order,first_order
7418,3063463,172573,38,1,8,5.0,False
7419,2227521,203420,8,3,16,7.0,False
7420,2316035,2684,2,5,21,5.0,False
7421,3352534,129862,18,3,17,4.0,False
7422,508327,130890,7,6,13,18.0,False
7423,1184760,178593,12,5,14,4.0,False
7424,1911892,24020,68,1,15,1.0,False
7425,939575,157026,12,3,14,5.0,False
7426,1538089,20383,44,2,21,2.0,False
7427,128909,159304,5,3,16,2.0,False
7428,725708,186502,6,1,11,30.0,False
7429,839060,5287,9,0,13,6.0,False
7430,3107392,149515,8,5,10,30.0,False
7431,3094450,55948,52,3,9,5.0,False
7432,2616676,176945,33,1,8,7.0,False
7433,1416258,100223,2,0,14,30.0,False
7434,1200839,47674,5,3,14,30.0,False
7435,983191,47882,6,1,11,9.0,False
7436,386728,185413,3,1,11,16.0,False
7437,1889528,49334,23,3,5,22.0,False
7438,703906,4224,37,1,7,6.0,False
7439,3229173,204315,47,6,10,11.0,False
7440,247460,125257,15,1,8,7.0,False
7441,2763389,155933,37,4,16,5.0,False
7442,1013957,175022,36,5,12,6.0,False
7443,1659023,118935,2,4,17,5.0,False
7444,539507,24667,28,4,7,8.0,False
7445,2673684,8737,65,4,16,1.0,False
7446,2684089,165998,64,2,7,11.0,False
7447,2214994,35167,35,0,12,7.0,False
7448,16661,107813,7,4,16,30.0,False
7449,2155513,178809,2,5,13,10.0,False
7450,1676335,102999,15,1,8,2.0,False
7451,2046900,41493,8,0,20,13.0,False
7452,2041140,50510,13,3,12,30.0,False
7453,671195,82274,32,4,11,28.0,False
7454,1239911,146851,15,1,15,14.0,False
7455,1960589,70282,3,0,16,13.0,False
7456,2776139,150088,5,3,15,25.0,False
7457,1309188,172011,6,2,11,7.0,False
7458,1490114,105848,9,5,8,8.0,False
7459,3177412,139905,22,1,21,26.0,False
7460,3419115,149589,9,6,9,7.0,False
7461,3274510,8224,25,3,19,20.0,False
7462,727069,129615,14,6,9,4.0,False
7463,856752,175598,41,3,19,17.0,False
7464,2559842,46983,4,4,9,30.0,False
7465,1400489,132741,8,6,10,13.0,False
7466,334778,113677,18,6,14,20.0,False
7467,552397,108947,13,0,13,6.0,False
7468,57775,62371,38,4,13,1.0,False
7469,2946332,105919,50,1,10,1.0,False
7470,3172480,36303,15,1,15,30.0,False
7471,646061,20479,7,2,18,12.0,False
7472,1228582,149809,54,6,10,2.0,False
7473,2828214,138983,12,4,12,8.0,False
7474,1533379,138019,1,1,13,,True
7475,2429949,68249,27,4,13,3.0,False
7476,1039601,177059,8,6,15,30.0,False
7477,2057146,66593,2,6,18,28.0,False
7478,3285448,5669,8,1,8,5.0,False
7479,693234,154906,3,3,16,12.0,False
7480,1205119,150905,3,2,14,30.0,False
7481,832127,121533,12,4,19,29.0,False
7482,2939592,105519,24,6,13,3.0,False
7483,621293,118239,5,4,13,0.0,False
7484,1832094,164720,1,1,16,,True
7485,3384898,74533,3,1,8,8.0,False
7486,1159199,52259,61,0,17,7.0,False
7487,762841,57505,5,0,14,28.0,False
7488,145901,147995,2,2,7,30.0,False
7489,2917572,15937,1,3,12,,True
7490,3416721,135881,14,4,8,6.0,False
7491,321029,98193,19,6,16,17.0,False
7492,1631945,18308,5,3,0,10.0,False
7493,379342,47340,3,4,12,11.0,False
7494,1493684,42409,3,4,19,30.0,False
7495,1013773,123332,23,2,21,6.0,False
7496,3373742,68562,7,5,16,7.0,False
7497,3107885,55209,20,1,9,8.0,False
7498,1432982,91724,4,4,18,30.0,False
7499,3227830,11000,17,2,11,7.0,False
7500,1712131,104226,11,0,14,7.0,False
7501,3417799,39754,22,3,21,14.0,False
7502,1026219,161762,5,0,18,6.0,False
7503,621631,116101,12,6,8,30.0,False
7504,796155,121207,32,4,8,7.0,False
7505,2234416,158051,39,4,19,1.0,False
7506,1777760,61348,6,2,15,18.0,False
7507,1773390,156011,7,1,9,12.0,False
7508,301060,132978,19,0,8,8.0,False
7509,2374539,75934,4,1,17,4.0,False
7510,3218106,31009,6,6,11,7.0,False
7511,1201092,26007,11,2,21,30.0,False
7512,1799062,22306,41,6,9,7.0,False
7513,2159605,99735,6,4,13,2.0,False
7514,1531723,78217,38,0,9,3.0,False
7515,2234840,29925,2,3,11,30.0,False
7516,187023,189430,12,0,20,7.0,False
7517,1669151,41467,2,0,18,30.0,False
7518,1287542,5279,10,0,10,9.0,False
7519,739881,48886,30,1,11,7.0,False
7520,2165411,124962,6,3,9,1.0,False
7521,2526754,91610,21,0,13,15.0,False
7522,756019,25167,13,4,17,3.0,False
7523,309835,93313,5,2,7,30.0,False
7524,2998160,22320,16,4,10,5.0,False
7525,3370040,94258,10,4,13,8.0,False
7526,296269,105780,2,3,14,9.0,False
7527,1250038,90328,13,2,12,2.0,False
7528,2505689,140912,5,3,17,21.0,False
7529,1424172,26188,12,1,12,1.0,False
7530,623598,110876,4,0,18,6.0,False
7531,1040148,168694,64,1,11,7.0,False
7532,3091377,70880,12,2,13,7.0,False
7533,941430,65382,2,0,9,30.0,False
7534,1489323,35689,4,4,21,4.0,False
7535,1490534,110258,3,6,10,0.0,False
7536,3196917,88010,6,3,11,27.0,False
7537,2443115,33947,26,1,8,7.0,False
7538,496120,12237,1,3,10,,True
7539,578403,30595,39,1,10,7.0,False
7540,721600,202082,6,2,17,5.0,False
7541,722732,75199,9,3,10,8.0,False
7542,1756789,102724,15,0,18,0.0,False
7543,182850,2497,22,1,19,13.0,False
7544,3142493,120140,4,2,11,29.0,False
7545,771060,74080,7,6,14,5.0,False
7546,2639204,54856,9,5,8,0.0,False
7547,1143592,25226,11,1,15,7.0,False
7548,755637,154706,52,5,15,8.0,False
7549,2594596,56900,2,5,7,4.0,False
7550,944119,85528,3,6,13,30.0,False
7551,2817232,19063,32,5,8,4.0,False
7552,1127116,32203,4,2,16,20.0,False
7553,3262057,110353,7,5,13,5.0,False
7554,1748702,157386,4,6,14,30.0,False
7555,2922897,56535,1,4,19,,True
7556,2355120,67814,11,4,17,8.0,False
7557,2750962,169628,2,0,14,30.0,False
7558,1999611,105284,11,1,11,21.0,False
7559,2318286,4489,3,3,20,30.0,False
7560,3112940,139755,9,2,17,8.0,False
7561,673589,31823,20,6,8,9.0,False
7562,2125567,172110,16,3,12,6.0,False
7563,1431420,137617,13,0,11,11.0,False
7564,2542767,188723,20,5,8,3.0,False
7565,3224782,191590,3,0,15,1.0,False
7566,2102526,194900,8,0,9,15.0,False
7567,2462312,44976,11,4,9,7.0,False
7568,104969,85391,6,3,14,22.0,False
7569,1242330,103492,5,1,16,0.0,False
7570,2363686,147855,66,0,7,7.0,False
7571,2804771,188431,3,0,9,7.0,False
7572,68160,174103,12,3,9,4.0,False
7573,2071221,203014,13,4,11,4.0,False
7574,2460331,134827,30,5,12,4.0,False
7575,2844544,124035,3,3,17,8.0,False
7576,881720,198943,6,2,9,11.0,False
7577,2946142,110851,4,4,17,6.0,False
7578,1963033,156179,14,0,12,8.0,False
7579,534369,205489,11,0,10,3.0,False
7580,2168402,87242,24,6,9,10.0,False
7581,2516585,73786,3,1,8,7.0,False
7582,2969328,2231,28,0,20,3.0,False
7583,2114882,145630,9,6,23,17.0,False
7584,1394467,120747,8,0,10,9.0,False
7585,3267539,74795,6,5,11,30.0,False
7586,1300512,76978,2,0,18,4.0,False
7587,1419959,62019,1,0,9,,True
7588,2021901,143058,28,5,13,7.0,False
7589,1813605,156262,65,1,11,0.0,False
7590,3221024,179125,1,0,11,,True
7591,2367140,25910,10,0,14,18.0,False
7592,3219959,129310,27,2,19,2.0,False
7593,1475638,122602,1,1,8,,True
7594,653166,166692,1,1,18,,True
7595,2529061,2529,17,6,0,15.0,False
7596,2592553,67428,1,6,19,,True
7597,1659084,95901,2,6,9,15.0,False
7598,2090377,164806,21,2,7,1.0,False
7599,24992,124411,18,4,18,3.0,False
7600,2085584,52832,13,6,19,4.0,False
7601,2700824,6978,3,5,10,3.0,False
7602,1631915,49953,26,4,19,5.0,False
7603,1219572,97962,10,4,16,30.0,False
7604,1163719,168774,7,0,16,6.0,False
7605,2724137,86531,38,1,11,2.0,False
7606,2461047,192350,13,4,16,12.0,False
7607,2527947,155102,13,4,15,1.0,False
7608,795109,159666,3,0,13,30.0,False
7609,1413850,113040,18,3,11,6.0,False
7610,2837397,151200,2,1,13,13.0,False
7611,2384714,146114,4,6,18,11.0,False
7612,166153,111646,100,0,15,1.0,False
7613,3140513,73962,2,5,14,30.0,False
7614,1155923,43835,8,3,18,7.0,False
7615,3250775,169050,8,4,17,2.0,False
7616,456454,158255,18,1,19,6.0,False
7617,225423,182290,56,4,21,3.0,False
7618,3222721,132152,6,2,10,5.0,False
7619,3180667,131246,7,2,20,10.0,False
7620,2962175,53096,10,2,8,30.0,False
7621,2859814,41898,13,0,15,7.0,False
7622,661180,119439,83,5,16,6.0,False
7623,871359,21661,2,3,11,23.0,False
7624,750556,50097,4,0,16,30.0,False
7625,2485020,178679,13,4,14,6.0,False
7626,285275,148155,84,3,13,3.0,False
7627,460541,196132,4,5,18,16.0,False
7628,126357,171099,6,2,18,18.0,False
7629,828111,163670,19,6,14,7.0,False
7630,17852,169586,92,1,11,0.0,False
7631,961717,106372,16,2,9,22.0,False
7632,341399,1134,3,3,23,1.0,False
7633,2028211,179431,9,2,23,8.0,False
7634,288905,91323,2,2,9,20.0,False
7635,2602053,32689,6,0,10,15.0,False
7636,3413375,63474,8,0,15,20.0,False
7637,1135466,115695,14,6,9,6.0,False
7638,3045348,7425,4,2,14,8.0,False
7639,122598,13945,28,2,18,2.0,False
7640,3328489,20216,58,3,9,7.0,False
7641,1965711,58058,4,1,16,11.0,False
7642,2752106,181181,8,5,17,30.0,False
7643,43049,52071,3,6,22,8.0,False
7644,2107044,67956,16,0,17,13.0,False
7645,1142730,178484,2,0,11,8.0,False
7646,2672261,31691,1,2,16,,True
7647,2298803,724,2,0,17,30.0,False
7648,2870624,176265,1,1,16,,True
7649,1797560,174330,2,2,10,30.0,False
7650,2261063,164738,14,0,12,16.0,False
7651,2672439,143805,7,6,17,9.0,False
7652,3056549,60334,3,5,20,13.0,False
7653,44030,97453,57,4,14,2.0,False
7654,191679,81413,43,1,11,0.0,False
7655,513613,15857,40,5,15,5.0,False
7656,1759596,105796,2,0,14,26.0,False
7657,3385708,165733,5,0,12,20.0,False
7658,762094,20016,18,1,12,6.0,False
7659,615188,61043,3,1,10,13.0,False
7660,2914988,79404,19,0,11,4.0,False
7661,571171,204298,19,0,8,30.0,False
7662,717294,45686,10,0,22,7.0,False
7663,2819354,149514,24,6,10,6.0,False
7664,506778,162310,76,1,10,3.0,False
7665,800926,134017,8,5,18,16.0,False
7666,814952,132753,4,2,11,22.0,False
7667,1796158,129310,4,0,7,7.0,False
7668,252044,91354,33,3,21,4.0,False
7669,4577,115851,6,1,16,30.0,False
7670,1132828,54588,11,1,12,19.0,False
7671,2130403,75239,4,6,14,28.0,False
7672,149503,116364,13,5,15,15.0,False
7673,2731733,111212,20,0,17,1.0,False
7674,2562332,171098,3,5,17,30.0,False
7675,1411902,100699,11,4,1,6.0,False
7676,190281,183301,9,4,17,7.0,False
7677,3178062,190045,50,0,13,3.0,False
7678,2222825,23313,28,5,7,8.0,False
7679,2400360,169404,5,1,12,3.0,False
7680,707019,94480,10,2,19,5.0,False
7681,2481033,81361,2,0,14,14.0,False
7682,2956252,164254,9,4,19,3.0,False
7683,2900622,30349,10,3,14,7.0,False
7684,937276,149144,1,6,14,,True
7685,2070590,180829,26,1,15,6.0,False
7686,3021970,175927,4,0,12,30.0,False
7687,1919864,128492,44,3,14,3.0,False
7688,2352148,31884,33,5,7,4.0,False
7689,2933342,152640,4,3,21,29.0,False
7690,559303,130644,5,0,7,15.0,False
7691,3156879,123398,3,3,17,30.0,False
7692,1157890,47601,2,0,10,8.0,False
7693,2061868,163404,25,4,11,7.0,False
7694,1498566,192076,13,0,12,10.0,False
7695,1584713,198934,17,4,12,2.0,False
7696,765410,40929,55,4,10,9.0,False
7697,1644794,145896,9,5,14,22.0,False
7698,2070145,123499,2,2,15,15.0,False
7699,1537629,59252,21,0,17,30.0,False
7700,298322,20244,8,3,15,12.0,False
7701,1623546,142659,13,1,8,6.0,False
7702,3017038,80600,2,5,9,7.0,False
7703,1717160,76330,16,3,21,3.0,False
7704,1978381,167472,16,3,20,12.0,False
7705,332271,68984,10,0,20,7.0,False
7706,57516,11904,28,1,12,6.0,False
7707,1593644,16689,81,6,14,4.0,False
7708,114173,39487,6,3,15,24.0,False
7709,1305519,52701,4,6,22,7.0,False
7710,2918279,85253,30,1,8,6.0,False
7711,2675645,199935,49,2,11,1.0,False
7712,1230889,164463,5,0,19,30.0,False
7713,1134766,84837,72,1,10,1.0,False
7714,3307785,127344,2,1,14,4.0,False
7715,3248273,62089,41,2,22,3.0,False
7716,3211264,149318,8,4,11,30.0,False
7717,1211001,29312,5,5,9,6.0,False
7718,1081929,94800,64,2,17,0.0,False
7719,65513,134008,3,1,17,7.0,False
7720,1597992,110728,10,1,12,22.0,False
7721,2963473,34256,33,1,11,7.0,False
7722,2690771,26906,5,4,14,6.0,False
7723,300651,113901,5,6,13,30.0,False
7724,2643236,124656,13,1,15,30.0,False
7725,798538,115608,58,2,10,5.0,False
7726,3368247,72225,8,2,11,23.0,False
7727,2914423,64987,1,6,14,,True
7728,3085323,69937,4,0,19,13.0,False
7729,434855,112568,10,3,22,30.0,False
7730,1249648,172855,6,1,6,17.0,False
7731,1561127,111234,8,6,19,30.0,False
7732,3416446,37613,70,5,16,4.0,False
7733,1752793,126273,89,6,8,1.0,False
7734,1500354,85417,14,0,16,15.0,False
7735,1117593,92130,14,4,9,3.0,False
7736,3291690,169628,3,6,18,30.0,False
7737,335693,120185,18,0,18,1.0,False
7738,2029390,105752,4,5,14,26.0,False
7739,2951048,23359,2,3,12,30.0,False
7740,1827929,89417,10,6,10,9.0,False
7741,3234327,45827,31,0,9,2.0,False
7742,2541450,29125,1,2,9,,True
7743,1630786,203113,9,0,13,30.0,False
7744,926872,15116,54,4,21,9.0,False
7745,771037,14742,35,1,16,0.0,False
7746,514730,179886,36,4,12,2.0,False
7747,1944868,75563,6,0,23,30.0,False
7748,2621790,166743,11,2,9,7.0,False
7749,1000982,26030,48,1,12,3.0,False
7750,320816,151519,23,5,17,9.0,False
7751,2916988,48770,12,2,19,1.0,False
7752,3162409,60543,10,6,14,26.0,False
7753,2905181,145480,34,6,13,5.0,False
7754,2003382,155247,5,4,18,30.0,False
7755,1638658,155813,13,4,7,19.0,False
7756,3170975,190810,17,3,14,30.0,False
7757,1295688,142739,13,1,17,6.0,False
7758,3110603,129605,69,3,10,1.0,False
7759,2539784,66639,2,2,16,24.0,False
7760,1525997,117658,37,4,13,2.0,False
7761,1128887,134783,3,1,9,6.0,False
7762,2556180,105838,8,0,15,30.0,False
7763,3312523,11527,4,5,19,5.0,False
7764,2139185,27796,25,1,13,3.0,False
7765,2864256,178281,23,0,16,5.0,False
7766,2239313,20468,43,0,14,6.0,False
7767,2496908,173667,2,3,11,21.0,False
7768,944590,95226,8,4,19,24.0,False
7769,202366,41816,38,5,11,5.0,False
7770,264347,144730,3,1,16,30.0,False
7771,107635,140595,66,6,9,6.0,False
7772,307635,151906,3,1,7,7.0,False
7773,2806535,152685,12,3,14,8.0,False
7774,3237221,177734,58,1,15,4.0,False
7775,2751341,68837,9,6,12,13.0,False
7776,1252283,202838,35,6,8,9.0,False
7777,3200300,32591,24,3,0,9.0,False
7778,2918447,47562,66,3,12,0.0,False
7779,2928888,148607,55,0,16,5.0,False
7780,231928,150324,13,5,10,10.0,False
7781,3357077,90110,77,2,14,5.0,False
7782,995458,59900,27,1,4,8.0,False
7783,2330646,178430,13,6,12,7.0,False
7784,2721577,18190,7,5,16,5.0,False
7785,392848,171498,34,0,12,7.0,False
7786,3139817,92408,18,2,8,5.0,False
7787,333207,130898,9,1,18,27.0,False
7788,1244071,37854,4,4,23,10.0,False
7789,218705,128690,11,1,17,7.0,False
7790,2743132,119840,8,3,11,5.0,False
7791,1475754,33546,5,5,15,5.0,False
7792,170608,157034,2,4,11,30.0,False
7793,1762342,173236,1,0,18,,True
7794,3286611,197033,19,4,11,9.0,False
7795,2585150,13426,10,4,19,3.0,False
7796,2547897,26113,37,3,11,2.0,False
7797,3231300,150285,3,1,12,7.0,False
7798,994839,145672,28,0,19,1.0,False
7799,1021415,31383,20,3,10,8.0,False
7800,1328971,131793,9,1,12,7.0,False
7801,965850,164060,3,0,15,30.0,False
7802,821015,35077,17,1,12,7.0,False
7803,2558790,142016,9,0,21,9.0,False
7804,433544,159759,7,3,15,14.0,False
7805,2160738,125478,37,5,13,16.0,False
7806,401763,142072,9,2,10,4.0,False
7807,2536715,199005,4,5,12,3.0,False
7808,1960240,90440,5,1,15,9.0,False
7809,2432382,167957,44,3,9,5.0,False
7810,1133901,14459,1,1,20,,True
7811,2353733,62355,59,6,11,3.0,False
7812,430715,142591,8,3,18,20.0,False
7813,3365246,184628,47,4,17,0.0,False
7814,122043,188050,20,2,7,30.0,False
7815,1718563,32273,16,3,12,7.0,False
7816,1228895,199280,88,4,16,7.0,False
7817,1445326,35088,5,6,12,28.0,False
7818,2984891,16079,3,6,20,1.0,False
7819,1187405,22537,7,5,17,1.0,False
7820,1695366,98185,2,1,1,9.0,False
7821,589297,186134,16,0,16,2.0,False
7822,714819,197416,17,3,18,30.0,False
7823,3407957,75886,5,2,0,11.0,False
7824,1338170,51180,13,1,11,6.0,False
7825,256166,144534,3,1,17,30.0,False
7826,1401418,124229,33,1,14,1.0,False
7827,2582992,121113,3,6,8,11.0,False
7828,270564,92309,2,1,19,30.0,False
7829,2923721,205899,50,4,11,1.0,False
7830,2345739,100664,12,1,15,1.0,False
7831,32109,147552,49,4,16,12.0,False
7832,3170305,123947,23,5,14,9.0,False
7833,3040389,186520,19,3,21,19.0,False
7834,161223,127955,2,5,14,16.0,False
7835,3257202,14566,17,4,13,3.0,False
7836,2000208,85049,18,1,17,4.0,False
7837,3218635,101319,1,0,11,,True
7838,1424992,129615,43,5,13,1.0,False
7839,2801109,119107,2,2,15,7.0,False
7840,2444679,196925,8,2,9,30.0,False
7841,623486,161429,3,3,17,30.0,False
7842,2487696,200309,22,6,12,7.0,False
7843,2551021,26235,6,5,18,14.0,False
7844,1627890,202198,17,2,11,15.0,False
7845,900214,111044,27,2,9,7.0,False
7846,1687018,52089,65,3,15,2.0,False
7847,1620446,180401,7,6,15,5.0,False
7848,2592956,153407,9,1,15,16.0,False
7849,1972217,152411,55,2,16,1.0,False
7850,2658307,74410,17,2,8,14.0,False
7851,22873,189009,5,4,12,20.0,False
7852,939586,199392,24,0,19,18.0,False
7853,1782561,12356,21,6,17,6.0,False
7854,205440,23206,8,5,19,30.0,False
7855,51588,150411,19,0,18,0.0,False
7856,199587,17018,6,3,20,9.0,False
7857,3256390,185223,66,0,15,6.0,False
7858,1804530,56632,3,3,12,6.0,False
7859,1448995,672,5,4,13,6.0,False
7860,626312,195582,38,1,12,10.0,False
7861,486850,204588,5,4,21,30.0,False
7862,236957,83415,40,3,8,2.0,False
7863,926233,51997,8,2,6,16.0,False
7864,2654136,142304,23,4,15,4.0,False
7865,3394232,171711,2,6,9,3.0,False
7866,847177,15297,55,2,8,6.0,False
7867,1592540,33105,3,3,8,2.0,False
7868,2768948,41285,20,3,11,27.0,False
7869,157843,74127,2,1,12,19.0,False
7870,2827270,133224,1,0,16,,True
7871,1117952,55531,24,5,9,8.0,False
7872,3371922,18035,38,4,12,15.0,False
7873,355076,6598,5,3,16,30.0,False
7874,3404834,115159,16,6,10,3.0,False
7875,2685517,11520,9,5,15,3.0,False
7876,2411202,180761,15,0,12,17.0,False
7877,321044,111319,7,5,13,23.0,False
7878,537044,13844,6,6,17,10.0,False
7879,2042866,186924,35,2,9,7.0,False
7880,2338251,149869,40,1,19,6.0,False
7881,2816400,39650,2,0,11,26.0,False
7882,1414136,101087,35,4,10,13.0,False
7883,1480174,122682,22,0,12,4.0,False
7884,619684,169455,12,4,14,3.0,False
7885,1978253,182641,21,0,15,30.0,False
7886,689768,142085,4,5,19,25.0,False
7887,2877986,157080,25,0,12,13.0,False
7888,2576275,86174,28,3,14,3.0,False
7889,947428,165485,16,1,17,30.0,False
7890,115933,5706,3,0,14,6.0,False
7891,2200067,182934,9,5,16,28.0,False
7892,2250574,167893,11,4,16,5.0,False
7893,3241810,142408,2,2,14,30.0,False
7894,846142,175647,74,6,15,7.0,False
7895,2398500,152211,20,0,12,13.0,False
7896,3148275,110174,90,2,13,1.0,False
7897,1777475,56211,1,6,10,,True
7898,2880242,116468,12,2,7,5.0,False
7899,1256073,5557,10,5,15,1.0,False
7900,3020270,159396,28,3,16,3.0,False
7901,532845,21718,9,0,15,30.0,False
7902,754770,82368,5,5,9,11.0,False
7903,2915928,1759,46,4,11,4.0,False
7904,3059982,67216,14,3,7,11.0,False
7905,1325028,101276,24,1,13,3.0,False
7906,3344641,12043,26,0,11,2.0,False
7907,1377763,153726,76,6,8,3.0,False
7908,2759863,33587,5,2,14,30.0,False
7909,1888823,144662,10,6,20,30.0,False
7910,249804,59990,1,2,18,,True
7911,2155426,111955,57,6,7,3.0,False
7912,2124860,101141,49,5,7,5.0,False
7913,1860626,74799,3,2,14,27.0,False
7914,1954292,68071,17,1,10,7.0,False
7915,1219,191465,24,2,9,3.0,False
7916,557097,64577,2,0,20,30.0,False
7917,2631420,50749,10,5,10,26.0,False
7918,3133602,129171,14,2,18,8.0,False
7919,2415545,178310,43,4,12,14.0,False
7920,2460014,73289,6,5,12,25.0,False
7921,2941575,195583,2,1,2,28.0,False
7922,2051839,137230,34,6,17,4.0,False
7923,1950442,193911,9,6,12,7.0,False
7924,1308057,35153,42,2,9,5.0,False
7925,2791415,102470,2,3,16,13.0,False
7926,2142487,126245,1,1,10,,True
7927,676827,98177,3,0,16,30.0,False
7928,2540315,77963,1,2,18,,True
7929,273048,30921,22,6,14,7.0,False
7930,3043138,34597,3,2,1,15.0,False
7931,2834596,7492,4,4,13,5.0,False
7932,2994847,180638,6,0,12,27.0,False
7933,2112436,43696,5,6,22,13.0,False
7934,1966905,90002,6,0,10,0.0,False
7935,2997733,205276,32,5,7,6.0,False
7936,2362569,190690,1,0,11,,True
7937,2319882,74590,8,1,15,22.0,False
7938,1787589,5849,9,4,15,2.0,False
7939,1848017,44860,4,1,15,7.0,False
7940,2351074,128982,4,6,13,10.0,False
7941,2226940,177425,16,1,10,5.0,False
7942,861486,158431,15,2,9,3.0,False
7943,2504979,26893,6,3,18,18.0,False
7944,1771325,123195,22,2,13,11.0,False
7945,3018967,118297,4,0,10,7.0,False
7946,921568,159169,16,0,22,6.0,False
7947,3206028,113097,14,5,4,6.0,False
7948,3246466,22047,7,4,13,22.0,False
7949,1572433,10193,2,0,10,18.0,False
7950,2868441,88762,19,3,9,29.0,False
7951,910786,68293,1,0,14,,True
7952,1798774,26,4,4,20,6.0,False
7953,2412924,15298,10,4,10,8.0,False
7954,2500318,101284,53,4,19,2.0,False
7955,763701,124718,46,6,20,4.0,False
7956,218431,187805,26,1,10,3.0,False
7957,3360596,148466,8,1,13,30.0,False
7958,500231,16034,9,4,15,2.0,False
7959,2018314,14549,17,1,15,7.0,False
7960,2328409,21643,27,0,8,9.0,False
7961,3122696,168887,13,3,16,2.0,False
7962,1059830,13568,6,1,14,5.0,False
7963,2206616,21832,19,2,7,12.0,False
7964,1227805,168701,4,3,14,9.0,False
7965,1731781,74051,1,1,7,,True
7966,2120425,186317,9,3,16,0.0,False
7967,2900921,111396,44,3,7,20.0,False
7968,2012202,107719,5,0,17,24.0,False
7969,3353270,62217,10,1,12,21.0,False
7970,2745482,140754,2,0,19,30.0,False
7971,2780752,104013,9,3,13,7.0,False
7972,992013,38006,13,5,11,4.0,False
7973,926855,115620,39,0,14,4.0,False
7974,1927896,13500,3,3,22,6.0,False
7975,1027454,36541,3,5,17,3.0,False
7976,1234360,192178,3,0,16,14.0,False
7977,1571119,68391,5,3,14,7.0,False
7978,1567002,194315,16,0,7,6.0,False
7979,2950396,82517,3,1,16,30.0,False
7980,325336,46479,6,5,9,6.0,False
7981,674665,69679,11,3,11,4.0,False
7982,1778903,56035,6,6,7,21.0,False
7983,1122935,17997,93,2,8,1.0,False
7984,2547609,75025,3,2,14,9.0,False
7985,1973247,201577,10,6,10,5.0,False
7986,1624668,205454,65,2,0,7.0,False
7987,3317950,156232,33,5,11,3.0,False
7988,2424393,136801,36,3,8,7.0,False
7989,46855,63023,90,2,0,1.0,False
7990,2768044,4418,5,5,13,8.0,False
7991,3167900,42037,43,1,11,3.0,False
7992,2694078,195093,15,5,13,30.0,False
7993,2380474,181857,34,4,22,6.0,False
7994,1203954,100026,17,2,17,6.0,False
7995,533559,97067,8,2,17,14.0,False
7996,2071501,179030,5,3,17,2.0,False
7997,3026235,192806,61,1,19,0.0,False
7998,1665461,167034,3,1,19,30.0,False
7999,2325376,56256,14,2,12,11.0,False
8000,1032459,146279,2,0,13,30.0,False
8001,1003048,25416,32,6,16,7.0,False
8002,950233,108165,12,2,17,12.0,False
8003,2549633,125461,8,0,20,9.0,False
8004,1505682,196581,4,0,11,14.0,False
8005,3194478,71077,41,0,21,5.0,False
8006,2905138,62781,4,4,13,30.0,False
8007,3084392,42593,11,0,7,13.0,False
8008,3381078,40786,13,1,14,30.0,False
8009,1262100,46000,5,2,9,14.0,False
8010,2724231,197157,16,0,8,13.0,False
8011,2820194,42042,1,0,19,,True
8012,1536838,140288,13,2,13,19.0,False
8013,87483,151657,29,3,9,6.0,False
8014,808445,154645,12,1,11,2.0,False
8015,699160,5558,17,5,22,8.0,False
8016,753962,44057,3,6,9,30.0,False
8017,453233,61880,34,5,19,7.0,False
8018,2574353,63996,2,3,19,17.0,False
8019,2753562,194707,8,1,9,18.0,False
8020,945091,174823,8,3,19,4.0,False
8021,1792059,97243,7,1,15,11.0,False
8022,1692983,131449,3,5,12,23.0,False
8023,2087983,100032,15,3,18,30.0,False
8024,444223,78364,30,0,22,30.0,False
8025,3386434,25175,40,3,11,2.0,False
8026,2643484,64829,22,6,9,13.0,False
8027,2292386,66011,8,5,18,3.0,False
8028,877653,58491,89,5,14,5.0,False
8029,2742791,173594,4,0,13,7.0,False
8030,1900577,200898,38,1,9,2.0,False
8031,2287451,149604,19,0,15,16.0,False
8032,3322154,193085,7,2,14,20.0,False
8033,447689,130745,16,6,10,5.0,False
8034,604634,54418,24,3,15,6.0,False
8035,48403,108793,23,4,13,3.0,False
8036,1921620,31292,12,6,12,4.0,False
8037,397206,18394,8,6,17,5.0,False
8038,1629476,125323,14,0,15,30.0,False
8039,740527,205051,25,3,14,30.0,False
8040,2396318,198747,1,6,20,,True
8041,3073364,81671,69,4,10,2.0,False
8042,78374,180581,5,0,16,7.0,False
8043,546206,171722,2,2,20,2.0,False
8044,2416157,140988,1,5,10,,True
8045,2475283,118129,10,0,12,7.0,False
8046,1323318,60749,1,5,18,,True
8047,722652,89314,5,4,14,25.0,False
8048,68016,205713,4,2,17,30.0,False
8049,263026,118053,62,6,16,0.0,False
8050,2175831,56226,3,1,9,30.0,False
8051,262576,135921,29,1,14,9.0,False
8052,1356390,174521,66,6,8,2.0,False
8053,541417,120426,6,4,15,30.0,False
8054,559507,108564,8,2,17,1.0,False
8055,1876725,185371,92,6,8,3.0,False
8056,1784062,51244,2,3,20,3.0,False
8057,904887,7276,8,2,9,4.0,False
8058,2850936,42942,10,0,12,2.0,False
8059,2721139,55913,5,6,16,13.0,False
8060,951330,139262,10,2,22,4.0,False
8061,1598190,146990,13,1,14,10.0,False
8062,1628137,98246,13,3,8,30.0,False
8063,1926801,16483,3,2,12,5.0,False
8064,90771,13492,14,6,14,30.0,False
